ID,Day,Month,Hour,Minutes,lat,lon,Area,ImageNumber,SplitParentID,MergeParentID, MergeChldArea,MinT,CoreArea,AvgT
1111,12,6,8,0,25,94.5,6505,3,0,0,0,189,6505,202
1111,12,6,8,30,25.3,94.4,6167,4,0,0,0,193,6167,203
1111,12,6,9,0,25.1,94.7,3739,5,0,0,0,191,3739,203
1111,12,6,9,30,25.1,94.7,0,5,0,0,0,191,3739,203
1112,12,6,6,30,26.7,94.1,5507,1,0,0,0,198,5507,204
1112,12,6,7,0,26.6,94.2,6829,2,0,0,0,198,6829,204
1112,12,6,8,0,26.6,94.2,0,2,0,0,0,198,6829,204
1113,12,6,7,0,24.5,90.2,3727,1,0,0,0,181,3727,195
1113,12,6,8,0,24.3,90.2,9174,2,0,0,0,180,9174,190
1113,12,6,8,30,24.3,90.2,12618,3,0,0,0,180,12618,188
1113,12,6,9,0,24.3,90.2,15997,4,0,0,0,180,15997,188
1113,12,6,9,30,24.2,90.2,17852,5,0,0,0,180,17852,186
1113,12,6,10,0,24.3,90.2,22611,6,0,0,0,180,22611,186
1113,12,6,10,30,24.3,90.2,0,6,0,1109,0,180,22611,186
1114,12,6,8,0,17.9,92.7,55211,1,1107,0,0,180,55211,194
1114,12,6,8,30,17.7,92.6,51805,2,1107,0,0,180,51805,194
1114,12,6,9,0,17.3,92.5,57353,3,1107,0,0,180,57353,196
1114,12,6,9,30,18.1,93.2,37379,4,1107,0,0,180,37379,196
1114,12,6,10,0,17.9,93.2,38919,5,1107,0,0,180,38919,199
1114,12,6,10,30,17.9,93.6,41286,6,1107,0,0,180,41286,200
1114,12,6,11,0,17.8,93,27187,7,1107,0,0,180,27187,201
1114,12,6,11,30,18.8,93.1,10176,8,1107,0,0,188,10176,201
1114,12,6,12,0,18.8,93.2,6390,9,1107,0,0,193,6390,203
1114,12,6,12,30,18.8,93.2,0,9,1107,0,0,193,6390,203
1115,12,6,8,0,16.9,93.9,5175,1,0,0,0,197,5175,203
1115,12,6,8,30,16.8,94,3403,2,0,0,0,202,3403,206
1115,12,6,9,0,16.8,94,0,2,0,0,0,202,3403,206
1116,12,6,8,0,22.8,91.4,11218,1,1063,0,0,180,11218,197
1116,12,6,8,30,22.9,91.5,7596,2,1063,0,0,180,7596,196
1116,12,6,9,0,22.9,91.6,5818,3,1063,0,0,183,5818,195
1116,12,6,9,30,23,91.7,5684,4,1063,0,0,181,5684,199
1116,12,6,10,0,23.3,91.7,4664,5,1063,0,0,196,4664,203
1116,12,6,10,30,23.3,91.7,0,5,1063,0,0,196,4664,203
1117,12,6,8,30,13.7,86.2,5334,1,1107,0,0,192,5334,204
1117,12,6,9,0,13.7,86.2,0,1,1107,0,0,192,5334,204
1118,12,6,8,30,14,84,10702,1,1107,0,0,199,10702,205
1118,12,6,9,0,14,84,0,1,1107,0,0,199,10702,205
1119,12,6,8,30,15.9,85.4,4803,1,0,0,0,185,4803,198
1119,12,6,9,0,15.8,85.6,10313,2,0,0,0,181,10313,198
1119,12,6,9,30,15.8,85.7,14388,3,0,0,0,180,14388,195
1119,12,6,10,0,15.7,85.7,20272,4,0,0,0,180,20272,195
1119,12,6,10,30,15.6,85.7,23753,5,0,0,0,182,23753,197
1119,12,6,11,0,15.6,85.8,26138,6,0,0,0,187,26138,201
1119,12,6,11,30,15.5,86.1,22378,7,0,0,0,186,22378,203
1119,12,6,12,0,15.9,87.6,7142,8,0,0,0,191,7142,201
1119,12,6,12,30,16,87.8,8053,9,0,0,0,195,8053,203
1119,12,6,13,0,16,87.8,0,9,0,0,0,195,8053,203
1120,12,6,9,0,19.3,85.3,3609,1,1063,0,0,200,3609,205
1120,12,6,9,30,19.3,85.3,0,1,1063,0,0,200,3609,205
1121,12,6,9,0,25.4,92.9,4992,1,1103,0,0,187,4992,200
1121,12,6,9,30,25.4,93.2,5964,2,1103,0,0,184,5964,200
1121,12,6,10,0,25.5,93.3,6730,3,1103,0,0,186,6730,200
1121,12,6,10,30,25.6,93.6,7079,4,1103,0,0,188,7079,200
1121,12,6,11,0,25.7,93.7,6802,5,1103,0,0,190,6802,200
1121,12,6,11,30,25.8,93.9,6943,6,1103,0,0,193,6943,201
1121,12,6,12,0,25.8,94.1,6111,7,1103,0,0,195,6111,203
1121,12,6,12,30,25.7,94.2,4999,8,1103,0,0,196,4999,203
1121,12,6,13,0,25.7,94.2,0,8,1103,0,0,196,4999,203
1122,12,6,9,30,15.6,91.7,15788,1,1114,0,0,191,15788,202
1122,12,6,10,0,15.5,91.6,15967,2,1114,0,0,192,15967,202
1122,12,6,10,30,15.3,91.7,12898,3,1114,0,0,187,12898,202
1122,12,6,11,0,15.3,91.8,11545,4,1114,0,0,194,11545,203
1122,12,6,11,30,15,91.8,12546,5,1114,0,0,185,12546,202
1122,12,6,12,0,14.3,90.9,7407,6,1114,0,0,180,7407,202
1122,12,6,12,30,15.4,92.4,10657,7,1114,0,6602,181,10657,202
1122,12,6,13,0,15.8,93.2,6481,8,1114,0,0,188,6481,203
1122,12,6,13,30,15.6,93.2,5111,9,1114,0,0,182,5111,201
1122,12,6,14,0,15,93.1,7468,10,1114,0,0,180,7468,200
1122,12,6,14,30,15.1,93.2,7986,11,1114,0,0,188,7986,200
1122,12,6,15,0,14.7,92.8,12055,12,1114,0,0,190,12055,203
1122,12,6,15,30,14.3,92.7,6834,13,1114,0,0,184,6834,203
1122,12,6,16,0,14.3,92.7,5875,14,1114,0,0,192,5875,203
1122,12,6,16,30,14.5,93.2,4291,15,1114,0,0,194,4291,205
1122,12,6,17,0,14.8,93.3,7579,16,1114,0,0,200,7579,204
1122,12,6,17,30,14.9,93.4,8422,17,1114,0,0,194,8422,203
1122,12,6,18,0,15.1,93.7,8633,18,1114,0,0,180,8633,202
1122,12,6,18,30,15.7,94.3,3886,19,1114,0,0,184,3886,199
1122,12,6,19,0,15.7,94.3,4470,20,1114,0,0,194,4470,202
1122,12,6,19,30,15.7,94.3,0,20,1114,0,0,194,4470,202
1123,12,6,9,30,21.3,93.1,11918,1,1063,0,0,196,11918,203
1123,12,6,10,0,21.4,93.4,8474,2,1063,0,0,199,8474,205
1123,12,6,10,30,21.4,93.4,0,2,1063,0,0,199,8474,205
1124,12,6,9,30,25.3,94.6,3535,1,0,0,0,195,3535,203
1124,12,6,10,0,25.3,94.6,0,1,0,0,0,195,3535,203
1125,12,6,10,0,17.6,80.1,5138,1,0,0,0,180,5138,196
1125,12,6,10,30,17.4,80.1,9277,2,0,0,0,181,9277,196
1125,12,6,11,0,17.3,80.1,14005,3,0,0,0,180,14005,198
1125,12,6,11,30,17.3,80,16769,4,0,0,0,185,16769,200
1125,12,6,12,0,17.3,79.7,14066,5,0,0,0,193,14066,203
1125,12,6,12,30,18,79.5,10244,6,0,0,0,180,10244,192
1125,12,6,13,0,18,79.5,15201,7,0,0,0,180,15201,193
1125,12,6,13,30,17.9,79.3,15526,8,0,0,0,183,15526,197
1125,12,6,14,0,17.9,79.2,14601,9,0,0,0,189,14601,199
1125,12,6,14,30,17.8,79.1,14127,10,0,0,0,196,14127,203
1125,12,6,15,0,17.7,79.7,4482,11,0,0,0,202,4482,205
1125,12,6,15,30,17.7,79.7,0,11,0,0,0,202,4482,205
1126,12,6,10,0,19,79.2,3597,1,0,0,0,182,3597,192
1126,12,6,10,30,18.9,79.1,6926,2,0,0,0,183,6926,196
1126,12,6,11,0,18.9,79,9857,3,0,0,0,182,9857,197
1126,12,6,11,30,19,79,10529,4,0,0,0,181,10529,198
1126,12,6,12,0,19.1,79.2,7999,5,0,0,0,181,7999,196
1126,12,6,12,30,19,79.1,7794,6,0,0,0,186,7794,198
1126,12,6,13,0,18.9,78.7,5993,7,0,0,0,188,5993,200
1126,12,6,13,30,18.9,78.7,0,7,0,0,0,188,5993,200
1127,12,6,10,0,25.7,85,4165,1,0,0,0,180,4165,188
1127,12,6,10,30,25.7,85,0,1,0,1109,0,180,4165,188
1128,12,6,10,0,29.7,91.1,4154,1,0,0,0,180,4154,197
1128,12,6,10,30,29.7,91.2,5632,2,0,0,0,188,5632,198
1128,12,6,11,0,29.7,91.4,6547,3,0,0,0,183,6547,198
1128,12,6,11,30,29.8,91.6,5492,4,0,0,0,188,5492,198
1128,12,6,12,0,29.8,91.7,4437,5,0,0,0,194,4437,201
1128,12,6,12,30,29.8,91.7,0,5,0,0,0,194,4437,201
1129,12,6,11,0,17.8,94.6,11350,1,1114,0,0,186,11350,201
1129,12,6,11,30,17.7,94.7,7644,2,1114,0,0,191,7644,202
1129,12,6,12,0,17.9,95,4295,3,1114,0,0,188,4295,202
1129,12,6,12,30,17.9,95.2,5020,4,1114,0,0,181,5020,202
1129,12,6,13,0,18.1,95.5,3439,5,1114,0,0,189,3439,201
1129,12,6,13,30,18.1,95.5,0,5,1114,0,0,189,3439,201
1130,12,6,11,0,19.8,92.7,5366,1,0,0,0,180,5366,193
1130,12,6,11,30,20.1,93,8932,2,0,0,0,180,8932,196
1130,12,6,12,0,20.1,93.1,11422,3,0,0,0,180,11422,196
1130,12,6,12,30,20.1,93.2,10612,4,0,0,0,180,10612,196
1130,12,6,13,0,19.9,93.2,9530,5,0,0,0,180,9530,197
1130,12,6,13,30,19.9,93.4,11071,6,0,0,0,180,11071,197
1130,12,6,14,0,20.1,93.7,10615,7,0,0,0,180,10615,197
1130,12,6,14,30,20.1,93.8,10681,8,0,0,0,183,10681,198
1130,12,6,15,0,20,93.9,8327,9,0,0,0,187,8327,202
1130,12,6,15,30,20,93.9,0,9,0,0,0,187,8327,202
1131,12,6,11,0,23.7,80,3505,1,0,0,0,180,3505,193
1131,12,6,11,30,23.8,79.9,5157,2,0,0,0,180,5157,190
1131,12,6,12,0,23.7,79.9,8247,3,0,0,0,180,8247,193
1131,12,6,12,30,23.6,79.8,7762,4,0,0,0,180,7762,196
1131,12,6,13,0,23.5,79.7,6454,5,0,0,0,185,6454,198
1131,12,6,13,30,23.5,79.7,4189,6,0,0,0,191,4189,201
1131,12,6,14,0,23.5,79.7,0,6,0,0,0,191,4189,201
1132,12,6,11,30,17.5,93.2,5989,1,1114,0,0,200,5989,206
1132,12,6,12,0,17.5,93.2,0,1,1114,0,0,200,5989,206
1133,12,6,11,30,26.6,84.1,5297,1,0,0,0,180,5297,184
1133,12,6,12,0,27,84,12982,2,0,0,0,180,12982,187
1133,12,6,12,30,26.9,84.1,16119,3,0,0,0,180,16119,186
1133,12,6,13,0,26.9,84.1,0,3,0,1109,0,180,16119,186
1134,12,6,12,0,15.6,92.5,6602,1,1122,0,0,192,6602,204
1134,12,6,12,30,15.6,92.5,0,1,1122,1122,0,192,6602,204
1135,12,6,12,0,15.7,80.4,3239,1,0,0,0,194,3239,200
1135,12,6,12,30,15.7,80.5,5440,2,0,0,0,183,5440,200
1135,12,6,13,0,15.7,80.8,4792,3,0,0,0,190,4792,200
1135,12,6,13,30,15.7,81,5894,4,0,0,0,190,5894,201
1135,12,6,14,0,15.8,81.6,3436,5,0,0,0,190,3436,202
1135,12,6,14,30,15.8,81.6,0,5,0,0,0,190,3436,202
1136,12,6,12,0,16.5,85.7,4895,1,0,0,0,185,4895,199
1136,12,6,12,30,16.4,85.8,6457,2,0,0,0,180,6457,194
1136,12,6,13,0,16.3,86.1,8733,3,0,0,0,180,8733,192
1136,12,6,13,30,16.3,86.1,11401,4,0,0,0,180,11401,192
1136,12,6,14,0,16.3,86.2,13221,5,0,0,0,180,13221,192
1136,12,6,14,30,16.4,86.2,19820,6,0,0,4594,180,19820,195
1136,12,6,15,0,16.2,86.5,14700,7,0,0,0,180,14700,194
1136,12,6,15,30,16.2,86.7,13535,8,0,0,0,180,13535,196
1136,12,6,16,0,16.2,87,11974,9,0,0,0,180,11974,196
1136,12,6,16,30,16.2,87,0,9,0,1148,0,180,11974,196
1137,12,6,13,0,14.7,91.9,4681,1,1122,0,0,187,4681,200
1137,12,6,13,30,14.4,91.7,3455,2,1122,0,0,193,3455,205
1137,12,6,14,0,14.4,91.7,0,2,1122,0,0,193,3455,205
1138,12,6,13,30,17.3,85.6,4335,1,0,0,0,193,4335,204
1138,12,6,14,0,17.2,85.7,4594,2,0,0,0,183,4594,202
1138,12,6,14,30,17.2,85.7,0,2,0,1136,0,183,4594,202
1139,12,6,13,30,22.4,80.6,6483,1,0,0,0,180,6483,183
1139,12,6,14,0,22.3,80.6,11733,2,0,0,0,180,11733,184
1139,12,6,14,30,22.3,80.6,0,2,0,1109,0,180,11733,184
1140,12,6,14,0,15.3,80.4,7159,1,0,0,0,180,7159,198
1140,12,6,14,30,15.1,80.2,7793,2,0,0,0,187,7793,200
1140,12,6,15,0,14.9,80.5,7075,3,0,0,0,189,7075,203
1140,12,6,15,30,14.9,80.5,0,3,0,0,0,189,7075,203
1141,12,6,14,0,17.1,90.1,4066,1,1109,0,0,181,4066,198
1141,12,6,14,30,17.1,90.1,0,1,1109,1142,0,181,4066,198
1142,12,6,14,0,19,92.2,4066,1,0,0,0,180,4066,192
1142,12,6,14,30,17.9,91.2,15121,2,0,0,4066,180,4066,195
1142,12,6,15,0,19,92.3,9526,3,0,0,0,180,9526,195
1142,12,6,15,30,19,92.3,0,3,0,1109,0,180,9526,195
1143,12,6,14,30,13.8,90.7,3752,1,0,0,0,182,3752,197
1143,12,6,15,0,13.7,90.7,3494,2,0,0,0,193,3494,201
1143,12,6,15,30,13.7,90.7,0,2,0,0,0,193,3494,201
1144,12,6,14,30,14.8,86.8,4301,1,0,0,0,180,4301,195
1144,12,6,15,0,14.8,87,4429,2,0,0,0,180,4429,196
1144,12,6,15,30,14.7,86.9,4364,3,0,0,0,186,4364,197
1144,12,6,16,0,14.8,87.1,3594,4,0,0,0,186,3594,200
1144,12,6,16,30,14.8,87.1,0,4,0,0,0,186,3594,200
1145,12,6,14,30,24.9,85.7,22273,1,1109,0,0,180,22273,194
1145,12,6,15,0,25,85.8,17166,2,1109,0,0,187,17166,199
1145,12,6,15,30,25.3,86,8388,3,1109,0,0,197,8388,203
1145,12,6,16,0,25.3,86,0,3,1109,0,0,197,8388,203
1146,12,6,14,30,26.8,84.4,23507,1,1109,0,0,180,23507,188
1146,12,6,15,0,26.8,84.5,21481,2,1109,0,0,180,21481,192
1146,12,6,15,30,26.8,84.6,16673,3,1109,0,0,180,16673,198
1146,12,6,16,0,26.7,84.7,8434,4,1109,0,0,188,8434,201
1146,12,6,16,30,26.7,84.7,0,4,1109,0,0,188,8434,201
1147,12,6,15,0,16.9,86,5764,1,1136,0,0,189,5764,203
1147,12,6,15,30,16.9,86.2,5305,2,1136,0,0,194,5305,204
1147,12,6,16,0,16.8,86.3,3797,3,1136,0,0,202,3797,205
1147,12,6,16,30,16.8,86.3,0,3,1136,0,0,202,3797,205
1148,12,6,15,0,22.5,87.3,308999,1,1109,0,0,180,308999,188
1148,12,6,15,30,22.3,87.2,294139,2,1109,0,0,180,294139,188
1148,12,6,16,0,21.4,87.5,375323,3,1109,0,73677,180,294139,190
1148,12,6,16,30,17.8,90.4,57178,4,1109,0,11974,180,294139,196
1148,12,6,17,0,17.8,90.7,58969,5,1109,0,0,180,58969,198
1148,12,6,17,30,18.4,92.1,35550,6,1109,0,0,180,35550,197
1148,12,6,18,0,18.9,93,20242,7,1109,0,0,180,20242,192
1148,12,6,18,30,18.9,93.2,19108,8,1109,0,0,180,19108,197
1148,12,6,19,0,18.8,93.4,16308,9,1109,0,0,181,16308,198
1148,12,6,19,30,18.8,93.4,13838,10,1109,0,0,189,13838,202
1148,12,6,20,0,18.7,93.6,7045,11,1109,0,0,194,7045,203
1148,12,6,20,30,18.7,93.6,0,11,1109,0,0,194,7045,203
1149,12,6,16,0,3.5,70.2,7613,1,1099,0,0,193,7613,203
1149,12,6,16,30,3.5,70.2,10015,2,1099,0,0,195,10015,204
1149,12,6,17,0,3.6,70.2,15400,3,1099,0,0,196,15400,205
1149,12,6,17,30,3.6,70.2,0,3,1099,1099,0,196,15400,205
1150,12,6,16,30,7.3,99.7,4956,1,0,0,0,192,4956,203
1150,12,6,17,0,7.3,99.7,0,1,0,0,0,192,4956,203
1151,12,6,16,30,21.6,89.1,202998,1,1148,0,0,180,202998,190
1151,12,6,17,0,21.6,89.2,194279,2,1148,0,0,180,194279,190
1151,12,6,17,30,21.7,89.5,194090,3,1148,0,17045,180,194090,189
1151,12,6,18,0,21.5,89.5,195900,4,1148,0,0,180,195900,188
1151,12,6,18,30,19.9,88.3,120599,5,1148,0,0,180,120599,188
1151,12,6,19,0,19.8,88.3,134305,6,1148,0,0,180,134305,188
1151,12,6,19,30,19.3,88,127460,7,1148,0,0,180,127460,188
1151,12,6,20,0,19,88.2,151344,8,1148,0,12377,180,151344,189
1151,12,6,20,30,19,88.3,160198,9,1148,0,0,180,160198,190
1151,12,6,21,0,18.8,88.5,167152,10,1148,0,0,180,167152,190
1151,12,6,21,30,18.8,89,186756,11,1148,0,8581,180,167152,190
1151,12,6,22,0,18.7,89.1,198804,12,1148,0,0,180,198804,189
1151,12,6,22,30,18.6,89.2,206977,13,1148,0,0,180,206977,188
1151,12,6,23,0,18.6,89.1,221195,14,1148,0,0,180,221195,187
1151,13,6,0,0,18.3,89.6,248604,15,1148,0,0,180,248604,189
1151,13,6,0,30,18.2,89.7,251674,16,1148,0,0,180,251674,190
1151,13,6,1,0,18.2,89.9,254768,17,1148,0,0,180,254768,191
1151,13,6,1,30,18.1,90,260681,18,1148,0,0,180,260681,191
1151,13,6,2,0,17.9,90.2,255414,19,1148,0,0,180,255414,190
1151,13,6,2,30,17.9,90.1,259939,20,1148,0,0,180,259939,190
1151,13,6,3,0,17.8,90.1,255378,21,1148,0,0,180,255378,190
1151,13,6,3,30,17.8,90.1,266825,22,1148,0,0,180,266825,191
1151,13,6,4,0,17.2,89.2,316556,23,1148,0,44886,180,266825,193
1151,13,6,4,30,17.2,89.4,317750,24,1148,0,0,180,317750,194
1151,13,6,5,0,17.3,89.6,331360,25,1148,0,0,180,331360,194
1151,13,6,5,30,17.5,89.7,336543,26,1148,0,14676,180,336543,194
1151,13,6,6,0,17.3,89.7,344974,27,1148,0,11160,180,344974,195
1151,13,6,6,30,17.3,89.8,409618,28,1148,0,0,180,409618,193
1151,13,6,7,0,17.4,90,435004,29,1148,0,15116,180,435004,194
1151,13,6,7,30,17.5,90.2,438050,30,1148,0,0,180,438050,195
1151,13,6,8,0,17.5,90.2,433553,31,1148,0,0,180,433553,196
1151,13,6,8,30,17.5,90.5,396147,32,1148,0,0,180,396147,198
1151,13,6,9,0,17.6,90.7,360083,33,1148,0,0,180,360083,198
1151,13,6,9,30,16.9,90.6,260343,34,1148,0,0,180,260343,199
1151,13,6,10,0,16.8,90.8,217188,35,1148,0,0,180,217188,199
1151,13,6,11,0,16.8,90.6,141315,36,1148,0,0,180,141315,200
1151,13,6,12,0,17.2,94.3,89304,37,1148,0,36703,180,89304,201
1151,13,6,12,30,17.3,94.6,78399,38,1148,0,0,180,78399,201
1151,13,6,13,0,18.3,96.7,30216,39,1148,0,0,180,30216,200
1151,13,6,13,30,18.2,97,19057,40,1148,0,0,181,19057,200
1151,13,6,14,0,18.4,97.4,10149,41,1148,0,0,184,10149,199
1151,13,6,14,30,18.3,97.4,7880,42,1148,0,0,185,7880,201
1151,13,6,15,30,18.3,97.4,0,42,1148,0,0,185,7880,201
1152,12,6,16,30,21.9,81.7,84531,1,1148,0,0,180,84531,188
1152,12,6,17,0,21.8,81.8,88510,2,1148,0,0,180,88510,188
1152,12,6,17,30,21.8,82,98523,3,1148,0,0,180,98523,191
1152,12,6,18,0,21.6,82.2,92038,4,1148,0,0,180,92038,194
1152,12,6,18,30,21.4,82.2,47513,5,1148,0,0,184,47513,199
1152,12,6,19,0,21.7,82.1,26889,6,1148,0,0,180,26889,202
1152,12,6,19,30,21.8,81.3,6392,7,1148,0,0,181,6392,199
1152,12,6,20,0,21.7,81.2,6792,8,1148,0,0,189,6792,203
1152,12,6,20,30,21.5,81.3,4546,9,1148,0,0,196,4546,204
1152,12,6,21,0,21.5,81.3,0,9,1148,0,0,196,4546,204
1153,12,6,16,30,25.3,91.9,13788,1,1148,0,0,180,13788,188
1153,12,6,17,0,25.3,92,17045,2,1148,0,0,180,17045,188
1153,12,6,17,30,25.3,92,0,2,1148,1151,0,180,17045,188
1154,12,6,16,30,26.7,93.6,6483,1,0,0,0,180,6483,198
1154,12,6,17,0,26.7,93.7,8994,2,0,0,0,180,8994,196
1154,12,6,17,30,26.6,93.7,13174,3,0,0,0,180,13174,195
1154,12,6,18,0,26.7,93.9,17567,4,0,0,0,180,17567,194
1154,12,6,18,30,26.8,93.9,17571,5,0,0,0,180,17571,196
1154,12,6,19,0,26.8,94.1,19741,6,0,0,0,180,19741,195
1154,12,6,19,30,26.8,94.1,24481,7,0,0,0,180,24481,196
1154,12,6,20,0,26.8,94.2,25668,8,0,0,0,180,25668,196
1154,12,6,20,30,26.8,94.3,26370,9,0,0,0,180,26370,198
1154,12,6,21,0,26.8,94.5,26856,10,0,0,0,183,26856,199
1154,12,6,21,30,26.9,94.7,25961,11,0,0,0,192,25961,202
1154,12,6,22,0,26.8,95,18135,12,0,0,0,197,18135,203
1154,12,6,22,30,26.8,95.2,10533,13,0,0,0,200,10533,205
1154,12,6,23,0,26.9,95.1,3768,14,0,0,0,201,3768,206
1154,13,6,0,0,26.9,95.1,0,14,0,0,0,201,3768,206
1155,12,6,17,0,5.4,66.4,7243,1,1099,0,0,195,7243,203
1155,12,6,17,30,5.3,66.4,5514,2,1099,0,0,192,5514,205
1155,12,6,18,0,5.3,66.4,0,2,1099,0,0,192,5514,205
1156,12,6,17,0,16.4,80.2,4696,1,0,0,0,186,4696,200
1156,12,6,17,30,16.3,80.2,4432,2,0,0,0,195,4432,202
1156,12,6,18,0,16.3,80.2,0,2,0,0,0,195,4432,202
1157,12,6,17,0,18,88.3,3437,1,1151,0,0,196,3437,203
1157,12,6,17,30,18,88.3,0,1,1151,0,0,196,3437,203
1158,12,6,17,0,23.8,88.5,5775,1,1151,0,0,196,5775,203
1158,12,6,17,30,23.8,88.5,5089,2,1151,0,0,199,5089,204
1158,12,6,18,0,23.8,88.5,0,2,1151,0,0,199,5089,204
1159,12,6,17,30,7.4,66.2,3426,1,0,0,0,182,3426,199
1159,12,6,18,0,7.5,66.1,5556,2,0,0,0,184,5556,198
1159,12,6,18,30,7.3,66.2,4837,3,0,0,0,189,4837,199
1159,12,6,19,0,7.3,66.2,7906,4,0,0,0,180,7906,196
1159,12,6,19,30,7.2,66.2,14883,5,0,0,0,180,14883,198
1159,12,6,20,0,7.2,66.2,0,5,0,1160,0,180,14883,198
1160,12,6,17,30,8.6,67.9,3535,1,0,0,0,181,3535,198
1160,12,6,18,0,8.5,68.1,6226,2,0,0,0,181,6226,197
1160,12,6,18,30,8.3,67.8,9261,3,0,0,0,189,9261,202
1160,12,6,19,0,8.3,68.2,16554,4,0,0,0,187,16554,202
1160,12,6,19,30,8.2,67.7,17658,5,0,0,0,192,17658,202
1160,12,6,20,0,7.7,67.2,44173,6,0,0,14883,180,17658,201
1160,12,6,20,30,7,66.3,24386,7,0,0,0,189,24386,200
1160,12,6,21,0,7.4,67.2,38427,8,0,0,22013,187,38427,202
1160,12,6,21,30,7.2,67.2,43539,9,0,0,0,183,43539,201
1160,12,6,22,0,7.2,67.2,43950,10,0,0,0,182,43950,201
1160,12,6,22,30,7.1,67.2,38796,11,0,0,0,182,38796,201
1160,12,6,23,0,7.7,68,23220,12,0,0,0,188,23220,201
1160,13,6,0,0,7.6,68,10116,13,0,0,0,197,10116,205
1160,13,6,0,30,7.6,68,0,13,0,1182,0,197,10116,205
1161,12,6,17,30,14.9,80.7,3344,1,0,0,0,180,3344,186
1161,12,6,18,0,14.8,80.7,7070,2,0,0,0,180,7070,185
1161,12,6,18,30,14.8,80.6,10405,3,0,0,0,180,10405,189
1161,12,6,19,0,14.8,80.6,12971,4,0,0,0,180,12971,191
1161,12,6,19,30,14.7,80.6,15850,5,0,0,0,180,15850,195
1161,12,6,20,0,14.7,80.7,15905,6,0,0,0,185,15905,199
1161,12,6,20,30,14.6,81,14104,7,0,0,0,182,14104,202
1161,12,6,21,0,14.5,82.1,7620,8,0,0,0,181,7620,199
1161,12,6,21,30,14.4,82.4,7808,9,0,0,0,182,7808,198
1161,12,6,22,0,14.4,82.6,8317,10,0,0,0,185,8317,200
1161,12,6,22,30,14.3,82.7,7611,11,0,0,0,190,7611,202
1161,12,6,23,0,14.3,82.6,3515,12,0,0,0,200,3515,205
1161,13,6,0,0,14.3,82.6,0,12,0,0,0,200,3515,205
1162,12,6,17,30,16.4,88.3,15717,1,1148,0,0,180,15717,199
1162,12,6,18,0,16.4,88.6,11606,2,1148,0,0,180,11606,198
1162,12,6,18,30,16.8,89.2,5232,3,1148,0,0,190,5232,202
1162,12,6,19,0,16.7,89.8,6538,4,1148,0,0,180,6538,198
1162,12,6,19,30,16.6,89.9,6925,5,1148,0,0,182,6925,197
1162,12,6,20,0,16.8,90.2,8763,6,1148,0,0,181,8763,198
1162,12,6,20,30,17,90.6,6489,7,1148,0,0,180,6489,196
1162,12,6,21,0,16.9,90.6,8581,8,1148,0,0,180,8581,195
1162,12,6,21,30,16.9,90.6,0,8,1148,1151,0,180,8581,195
1163,12,6,17,30,18.8,90.2,4061,1,0,0,0,180,4061,187
1163,12,6,18,0,18.8,90.2,5589,2,0,0,0,180,5589,188
1163,12,6,18,30,18.8,90.4,8183,3,0,0,0,180,8183,191
1163,12,6,19,0,18.8,90.7,9783,4,0,0,0,180,9783,189
1163,12,6,19,30,18.8,90.7,12377,5,0,0,0,180,12377,189
1163,12,6,20,0,18.8,90.7,0,5,0,1151,0,180,12377,189
1164,12,6,17,30,25.8,85.6,3959,1,0,0,0,194,3959,202
1164,12,6,18,0,25.8,85.5,5071,2,0,0,0,194,5071,203
1164,12,6,18,30,25.8,85.5,0,2,0,0,0,194,5071,203
1165,12,6,18,0,8.7,70.2,3959,1,0,0,0,194,3959,203
1165,12,6,18,30,8.7,70.2,0,1,0,0,0,194,3959,203
1166,12,6,18,0,18.3,91.5,11530,1,1148,0,0,194,11530,202
1166,12,6,18,30,18.3,91.5,0,1,1148,0,0,194,11530,202
1167,12,6,18,0,20.9,91.4,4054,1,0,0,0,180,4054,198
1167,12,6,18,30,20.8,91.5,4861,2,0,0,0,180,4861,199
1167,12,6,19,0,20.9,91.6,6419,3,0,0,0,180,6419,196
1167,12,6,19,30,20.8,91.5,6821,4,0,0,0,180,6821,195
1167,12,6,20,0,20.8,91.6,8846,5,0,0,0,180,8846,196
1167,12,6,20,30,21,91.4,9872,6,0,0,0,180,9872,193
1167,12,6,21,0,21,91.4,11290,7,0,0,0,180,11290,195
1167,12,6,21,30,21.1,91.6,11840,8,0,0,0,180,11840,195
1167,12,6,22,0,21.1,91.7,9607,9,0,0,0,180,9607,196
1167,12,6,22,30,21,91.7,8587,10,0,0,0,180,8587,196
1167,12,6,23,0,21,91.6,8791,11,0,0,0,180,8791,196
1167,13,6,0,0,20.8,91.6,4524,12,0,0,0,181,4524,195
1167,13,6,0,30,20.9,91.5,4257,13,0,0,0,186,4257,197
1167,13,6,1,0,21,91.6,3988,14,0,0,0,187,3988,199
1167,13,6,1,30,21,91.6,3381,15,0,0,0,191,3381,201
1167,13,6,2,0,21,91.6,0,15,0,0,0,191,3381,201
1168,12,6,18,30,23.3,91.3,28519,1,1151,0,0,184,28519,199
1168,12,6,19,0,23.4,91.5,17569,2,1151,0,0,194,17569,203
1168,12,6,19,30,23.4,91.5,0,2,1151,0,0,194,17569,203
1169,12,6,18,30,25.2,92.1,23829,1,1151,0,0,180,23829,194
1169,12,6,19,0,25.3,92.2,23146,2,1151,0,0,180,23146,193
1169,12,6,19,30,25.3,92.2,24250,3,1151,0,0,180,24250,193
